['Chimchar'],['390'],['Fire'],['Chimp Pokémon'],['1′08″ (0.5 m)'],['13.7 lbs (6.2 kg)'],['Blaze'],['Iron Fist'],"{'(Diamond/Pearl)': '004 ', '(Platinum)': '004 '}",['\n1 Speed '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['62'],['Medium Slow'],"['Field', 'Human-Like']","['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['44'],['198'],['292'],['58'],['108'],['236'],['44'],['83'],['205'],['58'],['108'],['236'],['44'],['83'],['205'],['61'],['114'],['243'],['309'],"['Normal → Fire = normal effectiveness', '0']","['Fire → Fire = not very effective', '½']","['Water → Fire = super-effective', '2']","['Electric → Fire = normal effectiveness', '0']","['Grass → Fire = not very effective', '½']","['Ice → Fire = not very effective', '½']","['Fighting → Fire = normal effectiveness', '0']","['Poison → Fire = normal effectiveness', '0']","['Ground → Fire = super-effective', '2']","['Flying → Fire = normal effectiveness', '0']","['Psychic → Fire = normal effectiveness', '0']","['Bug → Fire = not very effective', '½']","['Rock → Fire = super-effective', '2']","['Ghost → Fire = normal effectiveness', '0']","['Dragon → Fire = normal effectiveness', '0']","['Dark → Fire = normal effectiveness', '0']","['Steel → Fire = not very effective', '½']","['Fairy → Fire = not very effective', '½']"
['Monferno'],['391'],"['Fire', 'Fighting']",['Playful Pokémon'],['2′11″ (0.9 m)'],['48.5 lbs (22.0 kg)'],['Blaze'],['Iron Fist'],"{'(Diamond/Pearl)': '005 ', '(Platinum)': '005 '}","['\n1 Special Attack, 1 Speed ']","['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['142'],['Medium Slow'],"['Field', 'Human-Like']","['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['64'],['238'],['332'],['78'],['144'],['280'],['52'],['98'],['223'],['78'],['144'],['280'],['52'],['98'],['223'],['81'],['150'],['287'],['405'],"['Normal → Fire/Fighting = normal effectiveness', '0']","['Fire → Fire/Fighting = not very effective', '½']","['Water → Fire/Fighting = super-effective', '2']","['Electric → Fire/Fighting = normal effectiveness', '0']","['Grass → Fire/Fighting = not very effective', '½']","['Ice → Fire/Fighting = not very effective', '½']","['Fighting → Fire/Fighting = normal effectiveness', '0']","['Poison → Fire/Fighting = normal effectiveness', '0']","['Ground → Fire/Fighting = super-effective', '2']","['Flying → Fire/Fighting = super-effective', '2']","['Psychic → Fire/Fighting = super-effective', '2']","['Bug → Fire/Fighting = not very effective', '¼']","['Rock → Fire/Fighting = normal effectiveness', '0']","['Ghost → Fire/Fighting = normal effectiveness', '0']","['Dragon → Fire/Fighting = normal effectiveness', '0']","['Dark → Fire/Fighting = not very effective', '½']","['Steel → Fire/Fighting = not very effective', '½']","['Fairy → Fire/Fighting = normal effectiveness', '0']"
['Infernape'],['392'],"['Fire', 'Fighting']",['Flame Pokémon'],['3′11″ (1.2 m)'],['121.3 lbs (55.0 kg)'],['Blaze'],['Iron Fist'],"{'(Diamond/Pearl)': '006 ', '(Platinum)': '006 '}","['\n1 Attack, 1 Special Attack, 1 Speed ']","['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['240'],['Medium Slow'],"['Field', 'Human-Like']","['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['76'],['262'],['356'],['104'],['191'],['337'],['71'],['132'],['265'],['104'],['191'],['337'],['71'],['132'],['265'],['108'],['198'],['346'],['534'],"['Normal → Fire/Fighting = normal effectiveness', '0']","['Fire → Fire/Fighting = not very effective', '½']","['Water → Fire/Fighting = super-effective', '2']","['Electric → Fire/Fighting = normal effectiveness', '0']","['Grass → Fire/Fighting = not very effective', '½']","['Ice → Fire/Fighting = not very effective', '½']","['Fighting → Fire/Fighting = normal effectiveness', '0']","['Poison → Fire/Fighting = normal effectiveness', '0']","['Ground → Fire/Fighting = super-effective', '2']","['Flying → Fire/Fighting = super-effective', '2']","['Psychic → Fire/Fighting = super-effective', '2']","['Bug → Fire/Fighting = not very effective', '¼']","['Rock → Fire/Fighting = normal effectiveness', '0']","['Ghost → Fire/Fighting = normal effectiveness', '0']","['Dragon → Fire/Fighting = normal effectiveness', '0']","['Dark → Fire/Fighting = not very effective', '½']","['Steel → Fire/Fighting = not very effective', '½']","['Fairy → Fire/Fighting = normal effectiveness', '0']"
['Piplup'],['393'],['Water'],['Penguin Pokémon'],['1′04″ (0.4 m)'],['11.5 lbs (5.2 kg)'],['Torrent'],['Defiant'],"{'(Diamond/Pearl)': '007 ', '(Platinum)': '007 '}",['\n1 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['63'],['Medium Slow'],"['Field', 'Water 1']","['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['53'],['216'],['310'],['51'],['96'],['221'],['53'],['99'],['225'],['61'],['114'],['243'],['56'],['105'],['232'],['40'],['76'],['196'],['314'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water = not very effective', '½']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Prinplup'],['394'],['Water'],['Penguin Pokémon'],['2′07″ (0.8 m)'],['50.7 lbs (23.0 kg)'],['Torrent'],['Defiant'],"{'(Diamond/Pearl)': '008 ', '(Platinum)': '008 '}",['\n2 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['142'],['Medium Slow'],"['Field', 'Water 1']","['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['64'],['238'],['332'],['66'],['123'],['254'],['68'],['126'],['258'],['81'],['150'],['287'],['76'],['141'],['276'],['50'],['94'],['218'],['405'],"['Normal → Water = normal effectiveness', '0']","['Fire → Water = not very effective', '½']","['Water → Water = not very effective', '½']","['Electric → Water = super-effective', '2']","['Grass → Water = super-effective', '2']","['Ice → Water = not very effective', '½']","['Fighting → Water = normal effectiveness', '0']","['Poison → Water = normal effectiveness', '0']","['Ground → Water = normal effectiveness', '0']","['Flying → Water = normal effectiveness', '0']","['Psychic → Water = normal effectiveness', '0']","['Bug → Water = normal effectiveness', '0']","['Rock → Water = normal effectiveness', '0']","['Ghost → Water = normal effectiveness', '0']","['Dragon → Water = normal effectiveness', '0']","['Dark → Water = normal effectiveness', '0']","['Steel → Water = not very effective', '½']","['Fairy → Water = normal effectiveness', '0']"
['Empoleon'],['395'],"['Water', 'Steel']",['Emperor Pokémon'],['5′07″ (1.7 m)'],['186.3 lbs (84.5 kg)'],['Torrent'],['Defiant'],"{'(Diamond/Pearl)': '009 ', '(Platinum)': '009 '}",['\n3 Special Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['239'],['Medium Slow'],"['Field', 'Water 1']","['87.5% male', '12.5% female']","['20 ', '(4,884–5,140 steps)']",['84'],['278'],['372'],['86'],['159'],['298'],['88'],['162'],['302'],['111'],['204'],['353'],['101'],['186'],['331'],['60'],['112'],['240'],['530'],"['Normal → Water/Steel = not very effective', '½']","['Fire → Water/Steel = normal effectiveness', '0']","['Water → Water/Steel = not very effective', '½']","['Electric → Water/Steel = super-effective', '2']","['Grass → Water/Steel = normal effectiveness', '0']","['Ice → Water/Steel = not very effective', '¼']","['Fighting → Water/Steel = super-effective', '2']","['Poison → Water/Steel = no effect', '0']","['Ground → Water/Steel = super-effective', '2']","['Flying → Water/Steel = not very effective', '½']","['Psychic → Water/Steel = not very effective', '½']","['Bug → Water/Steel = not very effective', '½']","['Rock → Water/Steel = not very effective', '½']","['Ghost → Water/Steel = normal effectiveness', '0']","['Dragon → Water/Steel = not very effective', '½']","['Dark → Water/Steel = normal effectiveness', '0']","['Steel → Water/Steel = not very effective', '¼']","['Fairy → Water/Steel = not very effective', '½']"
['Starly'],['396'],"['Normal', 'Flying']",['Starling Pokémon'],['1′00″ (0.3 m)'],['4.4 lbs (2.0 kg)'],['Keen Eye'],['Reckless'],"{'(Diamond/Pearl)': '010 ', '(Platinum)': '010 ', '(X/Y — Coastal Kalos)': '099 '}",['\n1 Speed '],"['255 ', '(33.3% with PokéBall, full HP)']","['70 ', '(normal)']",['49'],['Medium Slow'],['Flying'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['40'],['190'],['284'],['55'],['103'],['229'],['30'],['58'],['174'],['30'],['58'],['174'],['30'],['58'],['174'],['60'],['112'],['240'],['245'],"['Normal → Normal/Flying = normal effectiveness', '0']","['Fire → Normal/Flying = normal effectiveness', '0']","['Water → Normal/Flying = normal effectiveness', '0']","['Electric → Normal/Flying = super-effective', '2']","['Grass → Normal/Flying = not very effective', '½']","['Ice → Normal/Flying = super-effective', '2']","['Fighting → Normal/Flying = normal effectiveness', '0']","['Poison → Normal/Flying = normal effectiveness', '0']","['Ground → Normal/Flying = no effect', '0']","['Flying → Normal/Flying = normal effectiveness', '0']","['Psychic → Normal/Flying = normal effectiveness', '0']","['Bug → Normal/Flying = not very effective', '½']","['Rock → Normal/Flying = super-effective', '2']","['Ghost → Normal/Flying = no effect', '0']","['Dragon → Normal/Flying = normal effectiveness', '0']","['Dark → Normal/Flying = normal effectiveness', '0']","['Steel → Normal/Flying = normal effectiveness', '0']","['Fairy → Normal/Flying = normal effectiveness', '0']"
['Staravia'],['397'],"['Normal', 'Flying']",['Starling Pokémon'],['2′00″ (0.6 m)'],['34.2 lbs (15.5 kg)'],['Intimidate'],['Reckless'],"{'(Diamond/Pearl)': '011 ', '(Platinum)': '011 ', '(X/Y — Coastal Kalos)': '100 '}",['\n2 Speed '],"['120 ', '(15.7% with PokéBall, full HP)']","['70 ', '(normal)']",['119'],['Medium Slow'],['Flying'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['55'],['220'],['314'],['75'],['139'],['273'],['50'],['94'],['218'],['40'],['76'],['196'],['40'],['76'],['196'],['80'],['148'],['284'],['340'],"['Normal → Normal/Flying = normal effectiveness', '0']","['Fire → Normal/Flying = normal effectiveness', '0']","['Water → Normal/Flying = normal effectiveness', '0']","['Electric → Normal/Flying = super-effective', '2']","['Grass → Normal/Flying = not very effective', '½']","['Ice → Normal/Flying = super-effective', '2']","['Fighting → Normal/Flying = normal effectiveness', '0']","['Poison → Normal/Flying = normal effectiveness', '0']","['Ground → Normal/Flying = no effect', '0']","['Flying → Normal/Flying = normal effectiveness', '0']","['Psychic → Normal/Flying = normal effectiveness', '0']","['Bug → Normal/Flying = not very effective', '½']","['Rock → Normal/Flying = super-effective', '2']","['Ghost → Normal/Flying = no effect', '0']","['Dragon → Normal/Flying = normal effectiveness', '0']","['Dark → Normal/Flying = normal effectiveness', '0']","['Steel → Normal/Flying = normal effectiveness', '0']","['Fairy → Normal/Flying = normal effectiveness', '0']"
['Staraptor'],['398'],"['Normal', 'Flying']",['Predator Pokémon'],['3′11″ (1.2 m)'],['54.9 lbs (24.9 kg)'],['Intimidate'],['Reckless'],"{'(Diamond/Pearl)': '012 ', '(Platinum)': '012 ', '(X/Y — Coastal Kalos)': '101 '}",['\n3 Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['218'],['Medium Slow'],['Flying'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['85'],['280'],['374'],['120'],['220'],['372'],['70'],['130'],['262'],['50'],['94'],['218'],['60'],['112'],['240'],['100'],['184'],['328'],['485'],"['Normal → Normal/Flying = normal effectiveness', '0']","['Fire → Normal/Flying = normal effectiveness', '0']","['Water → Normal/Flying = normal effectiveness', '0']","['Electric → Normal/Flying = super-effective', '2']","['Grass → Normal/Flying = not very effective', '½']","['Ice → Normal/Flying = super-effective', '2']","['Fighting → Normal/Flying = normal effectiveness', '0']","['Poison → Normal/Flying = normal effectiveness', '0']","['Ground → Normal/Flying = no effect', '0']","['Flying → Normal/Flying = normal effectiveness', '0']","['Psychic → Normal/Flying = normal effectiveness', '0']","['Bug → Normal/Flying = not very effective', '½']","['Rock → Normal/Flying = super-effective', '2']","['Ghost → Normal/Flying = no effect', '0']","['Dragon → Normal/Flying = normal effectiveness', '0']","['Dark → Normal/Flying = normal effectiveness', '0']","['Steel → Normal/Flying = normal effectiveness', '0']","['Fairy → Normal/Flying = normal effectiveness', '0']"
['Bidoof'],['399'],['Normal'],['Plump Mouse Pokémon'],['1′08″ (0.5 m)'],['44.1 lbs (20.0 kg)'],"['Simple', 'Unaware']",['Moody'],"{'(Diamond/Pearl)': '013 ', '(Platinum)': '013 ', '(X/Y — Central Kalos)': '038 '}",['\n1 HP '],"['255 ', '(33.3% with PokéBall, full HP)']","['70 ', '(normal)']",['50'],['Medium Fast'],"['Field', 'Water 1']","['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['59'],['228'],['322'],['45'],['85'],['207'],['40'],['76'],['196'],['35'],['67'],['185'],['40'],['76'],['196'],['31'],['60'],['177'],['250'],"['Normal → Normal = normal effectiveness', '0']","['Fire → Normal = normal effectiveness', '0']","['Water → Normal = normal effectiveness', '0']","['Electric → Normal = normal effectiveness', '0']","['Grass → Normal = normal effectiveness', '0']","['Ice → Normal = normal effectiveness', '0']","['Fighting → Normal = super-effective', '2']","['Poison → Normal = normal effectiveness', '0']","['Ground → Normal = normal effectiveness', '0']","['Flying → Normal = normal effectiveness', '0']","['Psychic → Normal = normal effectiveness', '0']","['Bug → Normal = normal effectiveness', '0']","['Rock → Normal = normal effectiveness', '0']","['Ghost → Normal = no effect', '0']","['Dragon → Normal = normal effectiveness', '0']","['Dark → Normal = normal effectiveness', '0']","['Steel → Normal = normal effectiveness', '0']","['Fairy → Normal = normal effectiveness', '0']"
['Bibarel'],['400'],"['Normal', 'Water']",['Beaver Pokémon'],['3′03″ (1.0 m)'],['69.4 lbs (31.5 kg)'],"['Simple', 'Unaware']",['Moody'],"{'(Diamond/Pearl)': '014 ', '(Platinum)': '014 ', '(X/Y — Central Kalos)': '039 '}",['\n2 Attack '],"['127 ', '(16.6% with PokéBall, full HP)']","['70 ', '(normal)']",['144'],['Medium Fast'],"['Field', 'Water 1']","['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['79'],['268'],['362'],['85'],['157'],['295'],['60'],['112'],['240'],['55'],['103'],['229'],['60'],['112'],['240'],['71'],['132'],['265'],['410'],"['Normal → Normal/Water = normal effectiveness', '0']","['Fire → Normal/Water = not very effective', '½']","['Water → Normal/Water = not very effective', '½']","['Electric → Normal/Water = super-effective', '2']","['Grass → Normal/Water = super-effective', '2']","['Ice → Normal/Water = not very effective', '½']","['Fighting → Normal/Water = super-effective', '2']","['Poison → Normal/Water = normal effectiveness', '0']","['Ground → Normal/Water = normal effectiveness', '0']","['Flying → Normal/Water = normal effectiveness', '0']","['Psychic → Normal/Water = normal effectiveness', '0']","['Bug → Normal/Water = normal effectiveness', '0']","['Rock → Normal/Water = normal effectiveness', '0']","['Ghost → Normal/Water = no effect', '0']","['Dragon → Normal/Water = normal effectiveness', '0']","['Dark → Normal/Water = normal effectiveness', '0']","['Steel → Normal/Water = not very effective', '½']","['Fairy → Normal/Water = normal effectiveness', '0']"
['Kricketot'],['401'],['Bug'],['Cricket Pokémon'],['1′00″ (0.3 m)'],['4.9 lbs (2.2 kg)'],['Shed Skin'],['Run Away'],"{'(Diamond/Pearl)': '015 ', '(Platinum)': '015 '}",['\n1 Defense '],"['255 ', '(33.3% with PokéBall, full HP)']","['70 ', '(normal)']",['39'],['Medium Slow'],['Bug'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['37'],['184'],['278'],['25'],['49'],['163'],['41'],['78'],['199'],['25'],['49'],['163'],['41'],['78'],['199'],['25'],['49'],['163'],['194'],"['Normal → Bug = normal effectiveness', '0']","['Fire → Bug = super-effective', '2']","['Water → Bug = normal effectiveness', '0']","['Electric → Bug = normal effectiveness', '0']","['Grass → Bug = not very effective', '½']","['Ice → Bug = normal effectiveness', '0']","['Fighting → Bug = not very effective', '½']","['Poison → Bug = normal effectiveness', '0']","['Ground → Bug = not very effective', '½']","['Flying → Bug = super-effective', '2']","['Psychic → Bug = normal effectiveness', '0']","['Bug → Bug = normal effectiveness', '0']","['Rock → Bug = super-effective', '2']","['Ghost → Bug = normal effectiveness', '0']","['Dragon → Bug = normal effectiveness', '0']","['Dark → Bug = normal effectiveness', '0']","['Steel → Bug = normal effectiveness', '0']","['Fairy → Bug = normal effectiveness', '0']"
['Kricketune'],['402'],['Bug'],['Cricket Pokémon'],['3′03″ (1.0 m)'],['56.2 lbs (25.5 kg)'],['Swarm'],['Technician'],"{'(Diamond/Pearl)': '016 ', '(Platinum)': '016 '}",['\n2 Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['134'],['Medium Slow'],['Bug'],"['50% male', '50% female']","['15 ', '(3,599–3,855 steps)']",['77'],['264'],['358'],['85'],['157'],['295'],['51'],['96'],['221'],['55'],['103'],['229'],['51'],['96'],['221'],['65'],['121'],['251'],['384'],"['Normal → Bug = normal effectiveness', '0']","['Fire → Bug = super-effective', '2']","['Water → Bug = normal effectiveness', '0']","['Electric → Bug = normal effectiveness', '0']","['Grass → Bug = not very effective', '½']","['Ice → Bug = normal effectiveness', '0']","['Fighting → Bug = not very effective', '½']","['Poison → Bug = normal effectiveness', '0']","['Ground → Bug = not very effective', '½']","['Flying → Bug = super-effective', '2']","['Psychic → Bug = normal effectiveness', '0']","['Bug → Bug = normal effectiveness', '0']","['Rock → Bug = super-effective', '2']","['Ghost → Bug = normal effectiveness', '0']","['Dragon → Bug = normal effectiveness', '0']","['Dark → Bug = normal effectiveness', '0']","['Steel → Bug = normal effectiveness', '0']","['Fairy → Bug = normal effectiveness', '0']"
['Shinx'],['403'],['Electric'],['Flash Pokémon'],['1′08″ (0.5 m)'],['20.9 lbs (9.5 kg)'],"['Rivalry', 'Intimidate']",['Guts'],"{'(Diamond/Pearl)': '017 ', '(Platinum)': '017 '}",['\n1 Attack '],"['235 ', '(30.7% with PokéBall, full HP)']","['70 ', '(normal)']",['53'],['Medium Slow'],['Field'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['45'],['200'],['294'],['65'],['121'],['251'],['34'],['65'],['183'],['40'],['76'],['196'],['34'],['65'],['183'],['45'],['85'],['207'],['263'],"['Normal → Electric = normal effectiveness', '0']","['Fire → Electric = normal effectiveness', '0']","['Water → Electric = normal effectiveness', '0']","['Electric → Electric = not very effective', '½']","['Grass → Electric = normal effectiveness', '0']","['Ice → Electric = normal effectiveness', '0']","['Fighting → Electric = normal effectiveness', '0']","['Poison → Electric = normal effectiveness', '0']","['Ground → Electric = super-effective', '2']","['Flying → Electric = not very effective', '½']","['Psychic → Electric = normal effectiveness', '0']","['Bug → Electric = normal effectiveness', '0']","['Rock → Electric = normal effectiveness', '0']","['Ghost → Electric = normal effectiveness', '0']","['Dragon → Electric = normal effectiveness', '0']","['Dark → Electric = normal effectiveness', '0']","['Steel → Electric = not very effective', '½']","['Fairy → Electric = normal effectiveness', '0']"
['Luxio'],['404'],['Electric'],['Spark Pokémon'],['2′11″ (0.9 m)'],['67.2 lbs (30.5 kg)'],"['Rivalry', 'Intimidate']",['Guts'],"{'(Diamond/Pearl)': '018 ', '(Platinum)': '018 '}",['\n2 Attack '],"['120 ', '(15.7% with PokéBall, full HP)']","['100 ', '(higher than normal)']",['127'],['Medium Slow'],['Field'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['60'],['230'],['324'],['85'],['157'],['295'],['49'],['92'],['216'],['60'],['112'],['240'],['49'],['92'],['216'],['60'],['112'],['240'],['363'],"['Normal → Electric = normal effectiveness', '0']","['Fire → Electric = normal effectiveness', '0']","['Water → Electric = normal effectiveness', '0']","['Electric → Electric = not very effective', '½']","['Grass → Electric = normal effectiveness', '0']","['Ice → Electric = normal effectiveness', '0']","['Fighting → Electric = normal effectiveness', '0']","['Poison → Electric = normal effectiveness', '0']","['Ground → Electric = super-effective', '2']","['Flying → Electric = not very effective', '½']","['Psychic → Electric = normal effectiveness', '0']","['Bug → Electric = normal effectiveness', '0']","['Rock → Electric = normal effectiveness', '0']","['Ghost → Electric = normal effectiveness', '0']","['Dragon → Electric = normal effectiveness', '0']","['Dark → Electric = normal effectiveness', '0']","['Steel → Electric = not very effective', '½']","['Fairy → Electric = normal effectiveness', '0']"
['Luxray'],['405'],['Electric'],['Gleam Eyes Pokémon'],['4′07″ (1.4 m)'],['92.6 lbs (42.0 kg)'],"['Rivalry', 'Intimidate']",['Guts'],"{'(Diamond/Pearl)': '019 ', '(Platinum)': '019 '}",['\n3 Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['235'],['Medium Slow'],['Field'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['80'],['270'],['364'],['120'],['220'],['372'],['79'],['146'],['282'],['95'],['175'],['317'],['79'],['146'],['282'],['70'],['130'],['262'],['523'],"['Normal → Electric = normal effectiveness', '0']","['Fire → Electric = normal effectiveness', '0']","['Water → Electric = normal effectiveness', '0']","['Electric → Electric = not very effective', '½']","['Grass → Electric = normal effectiveness', '0']","['Ice → Electric = normal effectiveness', '0']","['Fighting → Electric = normal effectiveness', '0']","['Poison → Electric = normal effectiveness', '0']","['Ground → Electric = super-effective', '2']","['Flying → Electric = not very effective', '½']","['Psychic → Electric = normal effectiveness', '0']","['Bug → Electric = normal effectiveness', '0']","['Rock → Electric = normal effectiveness', '0']","['Ghost → Electric = normal effectiveness', '0']","['Dragon → Electric = normal effectiveness', '0']","['Dark → Electric = normal effectiveness', '0']","['Steel → Electric = not very effective', '½']","['Fairy → Electric = normal effectiveness', '0']"
['Budew'],['406'],"['Grass', 'Poison']",['Bud Pokémon'],['0′08″ (0.2 m)'],['2.6 lbs (1.2 kg)'],"['Natural Cure', 'Poison Point']",['Leaf Guard'],"{'(Diamond/Pearl)': '025 ', '(Platinum)': '025 ', '(Black 2/White 2)': '133 ', '(X/Y — Central Kalos)': '071 ', '(Omega Ruby/Alpha Sapphire)': '097 '}",['\n1 Special Attack '],"['255 ', '(33.3% with PokéBall, full HP)']","['70 ', '(normal)']",['56'],['Medium Slow'],['Undiscovered'],"['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['40'],['190'],['284'],['30'],['58'],['174'],['35'],['67'],['185'],['50'],['94'],['218'],['70'],['130'],['262'],['55'],['103'],['229'],['280'],"['Normal → Grass/Poison = normal effectiveness', '0']","['Fire → Grass/Poison = super-effective', '2']","['Water → Grass/Poison = not very effective', '½']","['Electric → Grass/Poison = not very effective', '½']","['Grass → Grass/Poison = not very effective', '¼']","['Ice → Grass/Poison = super-effective', '2']","['Fighting → Grass/Poison = not very effective', '½']","['Poison → Grass/Poison = normal effectiveness', '0']","['Ground → Grass/Poison = normal effectiveness', '0']","['Flying → Grass/Poison = super-effective', '2']","['Psychic → Grass/Poison = super-effective', '2']","['Bug → Grass/Poison = normal effectiveness', '0']","['Rock → Grass/Poison = normal effectiveness', '0']","['Ghost → Grass/Poison = normal effectiveness', '0']","['Dragon → Grass/Poison = normal effectiveness', '0']","['Dark → Grass/Poison = normal effectiveness', '0']","['Steel → Grass/Poison = normal effectiveness', '0']","['Fairy → Grass/Poison = not very effective', '½']"
['Roserade'],['407'],"['Grass', 'Poison']",['Bouquet Pokémon'],['2′11″ (0.9 m)'],['32.0 lbs (14.5 kg)'],"['Natural Cure', 'Poison Point']",['Technician'],"{'(Diamond/Pearl)': '027 ', '(Platinum)': '027 ', '(Black 2/White 2)': '135 ', '(X/Y — Central Kalos)': '073 ', '(Omega Ruby/Alpha Sapphire)': '099 '}",['\n3 Special Attack '],"['75 ', '(9.8% with PokéBall, full HP)']","['70 ', '(normal)']",['232'],['Medium Slow'],"['Fairy', 'Grass']","['50% male', '50% female']","['20 ', '(4,884–5,140 steps)']",['60'],['230'],['324'],['70'],['130'],['262'],['65'],['121'],['251'],['125'],['229'],['383'],['105'],['193'],['339'],['90'],['166'],['306'],['515'],"['Normal → Grass/Poison = normal effectiveness', '0']","['Fire → Grass/Poison = super-effective', '2']","['Water → Grass/Poison = not very effective', '½']","['Electric → Grass/Poison = not very effective', '½']","['Grass → Grass/Poison = not very effective', '¼']","['Ice → Grass/Poison = super-effective', '2']","['Fighting → Grass/Poison = not very effective', '½']","['Poison → Grass/Poison = normal effectiveness', '0']","['Ground → Grass/Poison = normal effectiveness', '0']","['Flying → Grass/Poison = super-effective', '2']","['Psychic → Grass/Poison = super-effective', '2']","['Bug → Grass/Poison = normal effectiveness', '0']","['Rock → Grass/Poison = normal effectiveness', '0']","['Ghost → Grass/Poison = normal effectiveness', '0']","['Dragon → Grass/Poison = normal effectiveness', '0']","['Dark → Grass/Poison = normal effectiveness', '0']","['Steel → Grass/Poison = normal effectiveness', '0']","['Fairy → Grass/Poison = not very effective', '½']"
['Cranidos'],['408'],['Rock'],['Head Butt Pokémon'],['2′11″ (0.9 m)'],['69.4 lbs (31.5 kg)'],['Mold Breaker'],['Sheer Force'],"{'(Diamond/Pearl)': '036 ', '(Platinum)': '036 ', '(Sun/Moon — Alola dex)': '188 ', '(U.Sun/U.Moon — Alola dex)': '235 '}",['\n1 Attack '],"['45 ', '(5.9% with PokéBall, full HP)']","['70 ', '(normal)']",['70'],['Erratic'],['Monster'],"['87.5% male', '12.5% female']","['30 ', '(7,454–7,710 steps)']",['67'],['244'],['338'],['125'],['229'],['383'],['40'],['76'],['196'],['30'],['58'],['174'],['30'],['58'],['174'],['58'],['108'],['236'],['350'],"['Normal → Rock = not very effective', '½']","['Fire → Rock = not very effective', '½']","['Water → Rock = super-effective', '2']","['Electric → Rock = normal effectiveness', '0']","['Grass → Rock = super-effective', '2']","['Ice → Rock = normal effectiveness', '0']","['Fighting → Rock = super-effective', '2']","['Poison → Rock = not very effective', '½']","['Ground → Rock = super-effective', '2']","['Flying → Rock = not very effective', '½']","['Psychic → Rock = normal effectiveness', '0']","['Bug → Rock = normal effectiveness', '0']","['Rock → Rock = normal effectiveness', '0']","['Ghost → Rock = normal effectiveness', '0']","['Dragon → Rock = normal effectiveness', '0']","['Dark → Rock = normal effectiveness', '0']","['Steel → Rock = super-effective', '2']","['Fairy → Rock = normal effectiveness', '0']"
